1918.33	20.6444	
1918.42	36.6778	
1918.5	-52.4278	
1918.58	9.6	
1918.67	-2.11667	
1918.75	112.322	
1918.83	51.6722	
1918.92	77.2222	
1919	-22	
1919.08	-76.8167	
1919.17	-45.6444	
1919.25	44.7	
1919.33	51.6444	
1919.42	58.6778	
1919.5	-40.4278	
1919.58	46.6	
1919.67	4.88333	
1919.75	-71.6778	
1919.83	-99.3278	
1919.92	139.222	
1920	132	
1920.08	40.1833	
1920.17	179.356	
1920.25	-21.3	
1920.33	71.6444	
1920.42	-21.3222	
1920.5	63.5722	
1920.58	-39.4	
1920.67	38.8833	
1920.75	44.3222	
1920.83	100.672	
1920.92	-50.7778	
1921	125	
1921.08	-31.8167	
1921.17	170.356	
1921.25	-1.3	
1921.33	33.6444	
1921.42	-38.3222	
1921.5	-7.42778	
1921.58	-9.4	
1921.67	-13.1167	
1921.75	63.3222	
1921.83	-48.3278	
1921.92	97.2222	
1922	21	
1922.08	176.183	
1922.17	-35.6444	
1922.25	-13.3	
1922.33	64.6444	
1922.42	65.6778	
1922.5	34.5722	
1922.58	14.6	
1922.67	-14.1167	
1922.75	-84.6778	
1922.83	-27.3278	
1922.92	53.2222	
1923	47	
1923.08	138.183	
1923.17	-8.64444	
1923.25	-27.3	
1923.33	-3.35556	
1923.42	5.67778	
1923.5	64.5722	
1923.58	15.6	
1923.67	60.8833	
1923.75	167.322	
1923.83	-65.3278	
1923.92	20.2222	
1924	54	
1924.08	-129.817	
1924.17	-101.644	
1924.25	-52.3	
1924.33	-1.35556	
1924.42	-40.3222	
1924.5	56.5722	
1924.58	29.6	
1924.67	52.8833	
1924.75	108.322	
1924.83	0.672222	
1924.92	224.222	
1925	171	
1925.08	76.1833	
1925.17	-126.644	
1925.25	76.7	
1925.33	69.6444	
1925.42	-12.3222	
1925.5	30.5722	
1925.58	18.6	
1925.67	-11.1167	
1925.75	29.3222	
1925.83	-102.328	
1925.92	-86.7778	
1926	81	
1926.08	80.1833	
1926.17	11.3556	
1926.25	65.7	
1926.33	-27.3556	
1926.42	-28.3222	
1926.5	19.5722	
1926.58	30.6	
1926.67	24.8833	
1926.75	-105.678	
1926.83	55.6722	
1926.92	-74.7778	
1927	91	
1927.08	11.1833	
1927.17	129.356	
1927.25	34.7	
1927.33	-61.3556	
1927.42	-29.3222	
1927.5	1.57222	
1927.58	15.6	
1927.67	-29.1167	
1927.75	-25.6778	
1927.83	-23.3278	
1927.92	-174.778	
1928	171	
1928.08	146.183	
1928.17	-50.6444	
1928.25	62.7	
1928.33	-91.3556	
1928.42	-32.3222	
1928.5	49.5722	
1928.58	-38.4	
1928.67	-26.1167	
1928.75	86.3222	
1928.83	75.6722	
1928.92	-6.77778	
1929	-203	
1929.08	-15.8167	
1929.17	-50.6444	
1929.25	-134.3	
1929.33	35.6444	
1929.42	2.67778	
1929.5	-20.4278	
1929.58	-10.4	
1929.67	41.8833	
1929.75	95.3222	
1929.83	126.672	
1929.92	213.222	
1930	116	
1930.08	-90.8167	
1930.17	-53.6444	
1930.25	-53.3	
1930.33	66.6444	
1930.42	60.6778	
1930.5	-2.42778	
1930.58	22.6	
1930.67	-91.1167	
1930.75	113.322	
1930.83	59.6722	
1930.92	70.2222	
1931	-59	
1931.08	29.1833	
1931.17	-120.644	
1931.25	13.7	
1931.33	-20.3556	
1931.42	-30.3222	
1931.5	28.5722	
1931.58	-61.4	
1931.67	-91.1167	
1931.75	62.3222	
1931.83	182.672	
1931.92	-1.77778	
1932	145	
1932.08	-291.817	
1932.17	-86.6444	
1932.25	-18.3	
1932.33	-54.3556	
1932.42	-41.3222	
1932.5	15.5722	
1932.58	34.6	
1932.67	-0.116667	
1932.75	76.3222	
1932.83	49.6722	
1932.92	66.2222	
1933	113	
1933.08	-178.817	
1933.17	67.3556	
1933.25	-40.3	
1933.33	-10.3556	
1933.42	10.6778	
