1953.33	0.4869584
1953.42	0.5982917
1953.5	0.4017500
1953.58	0.4223750
1953.67	1.030625
1953.75	0.5350000
1953.83	0.3735417
1953.92	0.4288750
1954	0.2042917
1954.08	-3.1291667E-02
1954.17	-0.1205417
1954.25	-0.7670000
1954.33	-0.7667500
1954.42	-0.6817917
1954.5	-0.7750834
1954.58	-0.7529167
1954.67	-0.9442918
1954.75	-0.8057501
1954.83	-0.5814584
1954.92	-0.8240417
1955	-0.4450417
1955.08	-0.3936250
1955.17	-0.3714584
1955.25	-0.4055000
1955.33	-0.9582501
1955.42	-0.8116667
1955.5	-0.5105417
1955.58	-0.5210417
1955.67	-0.9434167
1955.75	-1.259667
1955.83	-1.728250
1955.92	-1.362417
1956	-0.8777917
1956.08	-0.2967500
1956.17	-0.3358750
1956.25	-0.3919167
1956.33	-0.2565417
1956.42	-0.3122500
1956.5	-0.3865417
1956.58	-0.4590000
1956.67	-0.5269583
1956.75	-0.6112500
1956.83	-0.9212084
1956.92	-0.5896667
1957	-0.5488750
1957.08	0.1341250
1957.17	0.5798751
1957.25	0.6876667
